speciesKey,scientificName,rank,taxonomicStatus,kingdom,includes
4437461,"Ontholestes tessellatus (Geoffroy, 1785)",SPECIES,ACCEPTED,Animalia,"4437461: Ontholestes tessellatus (Geoffroy, 1785) | 11312453: Leistotrophus nebulosus (F., 1792)"
4437467,"Ontholestes murinus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4437467: Ontholestes murinus (Linnaeus, 1758) | 11353432: Leistotrophus murinus (Linnaeus)"
4437496,"Tasgius globulifer (Geoffroy, 1785)",SPECIES,ACCEPTED,Animalia,"6097583: Ocypus globulifer (Geoffroy, 1785)"
4437800,"Atrecus pilicornis (Paykull, 1790)",SPECIES,ACCEPTED,Animalia,"10417074: Baptolinus pilicornis (Paykull, 1790)"
4437807,"Atrecus affinis (Paykull, 1789)",SPECIES,ACCEPTED,Animalia,"8128324: Baptolinus affinis (Paykull, 1789)"
4437952,"Stenus ochropus Kiesenwetter, 1858",SPECIES,ACCEPTED,Animalia,"4437953: Stenus erichsoni Rye, 1864"
4437956,"Stenus fossulatus Erichson, 1840",SPECIES,ACCEPTED,Animalia,"4437956: Stenus fossulatus Erichson, 1840"
4437965,"Stenus binotatus Ljungh, 1804",SPECIES,ACCEPTED,Animalia,"4437965: Stenus binotatus Ljungh, 1804"
4437968,"Stenus lustrator Erichson, 1839",SPECIES,ACCEPTED,Animalia,"4437968: Stenus lustrator Erichson, 1839"
4437971,"Stenus crassus Stephens, 1833",SPECIES,ACCEPTED,Animalia,"4437971: Stenus crassus Stephens, 1833"
4437978,"Stenus fornicatus Stephens, 1833",SPECIES,ACCEPTED,Animalia,"4437978: Stenus fornicatus Stephens, 1833"
4437988,"Stenus bimaculatus Gyllenhal, 1810",SPECIES,ACCEPTED,Animalia,"4437988: Stenus bimaculatus Gyllenhal, 1810"
4437990,"Stenus formicetorum Mannerheim, 1843",SPECIES,ACCEPTED,Animalia,"4437990: Stenus formicetorum Mannerheim, 1843"
4438004,"Stenus longipes Heer, 1839",SPECIES,ACCEPTED,Animalia,"4438004: Stenus longipes Heer, 1839"
4438006,"Stenus ruralis Erichson, 1840",SPECIES,ACCEPTED,Animalia,"4438006: Stenus ruralis Erichson, 1840"
4438017,"Stenus flavipes Stephens, 1833",SPECIES,ACCEPTED,Animalia,"4438017: Stenus flavipes Stephens, 1833"
4438024,"Stenus incrassatus Erichson, 1839",SPECIES,ACCEPTED,Animalia,"4438024: Stenus incrassatus Erichson, 1839"
4438025,"Stenus guttula P.W.J.Müller, 1821",SPECIES,ACCEPTED,Animalia,"4438025: Stenus guttula P.W.J.Müller, 1821"
4438050,"Stenus bifoveolatus Gyllenhal, 1827",SPECIES,ACCEPTED,Animalia,"4438050: Stenus bifoveolatus Gyllenhal, 1827"
4438054,"Stenus pusillus Stephens, 1833",SPECIES,ACCEPTED,Animalia,"9826517: Stenus pusillus Erichson, 1839"
4438078,"Stenus comma J.L.LeConte, 1863",SPECIES,ACCEPTED,Animalia,"1040459: Stenus bipunctatus Erichson, 1839 | 4438078: Stenus comma J.L.LeConte, 1863"
4438082,"Stenus impressus Germar, 1823",SPECIES,ACCEPTED,Animalia,"4438082: Stenus impressus Germar, 1823"
4438086,"Stenus gracilipes Kraatz, 1857",SPECIES,ACCEPTED,Animalia,"4438086: Stenus gracilipes Kraatz, 1857"
4438091,"Stenus latifrons Erichson, 1839",SPECIES,ACCEPTED,Animalia,"4438091: Stenus latifrons Erichson, 1839"
4438099,"Stenus aceris Stephens, 1833",SPECIES,ACCEPTED,Animalia,"4438099: Stenus aceris Stephens, 1833"
4438120,"Stenus glacialis Heer, 1839",SPECIES,ACCEPTED,Animalia,"4438120: Stenus glacialis Heer, 1839"
4438135,"Stenus montivagus Heer, 1841",SPECIES,ACCEPTED,Animalia,"4438135: Stenus montivagus Heer, 1841"
4438136,"Stenus aterrimus Erichson, 1839",SPECIES,ACCEPTED,Animalia,"4438136: Stenus aterrimus Erichson, 1839"
4438149,"Stenus ater Mannerheim, 1830",SPECIES,ACCEPTED,Animalia,"4438149: Stenus ater Mannerheim, 1830"
4438167,"Stenus humilis Erichson, 1839",SPECIES,ACCEPTED,Animalia,"4438167: Stenus humilis Erichson, 1839"
4438168,"Stenus pallitarsis Stephens, 1833",SPECIES,ACCEPTED,Animalia,"4438168: Stenus pallitarsis Stephens, 1833"
4438180,"Stenus circularis Gravenhorst, 1802",SPECIES,ACCEPTED,Animalia,"4438180: Stenus circularis Gravenhorst, 1802"
4438188,"Stenus cicindeloides (Schaller, 1783)",SPECIES,ACCEPTED,Animalia,"4438188: Stenus cicindeloides (Schaller, 1783)"
4438191,"Stenus pallipes Gravenhorst, 1802",SPECIES,ACCEPTED,Animalia,"4438191: Stenus pallipes Gravenhorst, 1802"
4438194,"Stenus fuscipes Gravenhorst, 1802",SPECIES,ACCEPTED,Animalia,"4438194: Stenus fuscipes Gravenhorst, 1802 | 11309419: Aleochara fuscipes Gravenhorst, 1802"
4438197,"Stenus asphaltinus Erichson, 1840",SPECIES,ACCEPTED,Animalia,"4438197: Stenus asphaltinus Erichson, 1840"
4438224,"Stenus melanarius Stephens, 1833",SPECIES,ACCEPTED,Animalia,"4438224: Stenus melanarius Stephens, 1833"
4438227,"Stenus similis (Herbst, 1784)",SPECIES,ACCEPTED,Animalia,"4438227: Stenus similis (Herbst, 1784)"
4438230,"Stenus cautus Erichson, 1839",SPECIES,ACCEPTED,Animalia,"4438231: Stenus vafellus Erichson, 1839"
4438253,"Stenus picipes Stephens, 1833",SPECIES,ACCEPTED,Animalia,"4438253: Stenus picipes Stephens, 1833"
4438259,"Stenus opticus Gravenhorst, 1806",SPECIES,ACCEPTED,Animalia,"4438259: Stenus opticus Gravenhorst, 1806"
4438268,"Dianous coerulescens (Gyllenhal, 1810)",SPECIES,ACCEPTED,Animalia,"4438268: Dianous coerulescens (Gyllenhal, 1810)"
4438289,"Megarthrus denticollis (Beck, 1817)",SPECIES,ACCEPTED,Animalia,"4438289: Megarthrus denticollis (Beck, 1817)"
4438290,"Megarthrus hemipterus (Illiger, 1794)",SPECIES,ACCEPTED,Animalia,"4438290: Megarthrus hemipterus (Illiger, 1794)"
4438292,"Megarthrus nitidulus Kraatz, 1857",SPECIES,ACCEPTED,Animalia,"4438292: Megarthrus nitidulus Kraatz, 1857"
4438295,"Megarthrus depressus (Paykull, 1789)",SPECIES,ACCEPTED,Animalia,"4438295: Megarthrus depressus (Paykull, 1789)"
4438371,"Parabolitobius formosus (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"10013491: Bryocharis formosa (Gravenhorst, 1806)"
4438423,"Lordithon thoracicus (Fabricius, 1777)",SPECIES,ACCEPTED,Animalia,"7511469: Bolitobius pygmaeus (F., 1777)"
4438434,"Lordithon exoletus (Erichson, 1839)",SPECIES,ACCEPTED,Animalia,"4438435: Bolitobius exoletus Erichson, 1839"
4438441,"Cilea silphoides (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"7854247: Leucoparyphus silphoides (Linnaeus, 1767)"
4438454,"Sepedophilus littoreus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"12322273: Conurus pubescens (Paykull, 1790)"
4438481,"Sepedophilus immaculatus (Stephens, 1832)",SPECIES,ACCEPTED,Animalia,"9176332: Conurus immaculatus Stephens, 1832"
4438503,"Mycetoporus clavicornis (Stephens, 1832)",SPECIES,ACCEPTED,Animalia,"4438503: Mycetoporus clavicornis (Stephens, 1832)"
4438512,"Mycetoporus lepidus (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"8505106: Mycetoporus brunneus (Marsham, 1802)"
4438523,"Mycetoporus punctus (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"4438523: Mycetoporus punctus (Gravenhorst, 1806)"
4438530,"Mycetoporus nigricollis Stephens, 1835",SPECIES,ACCEPTED,Animalia,"8412435: Mycetoporus splendens (Marsham, 1802)"
4438570,"Mycetoporus mulsanti Ganglbauer, 1895",SPECIES,ACCEPTED,Animalia,"4438571: Mycetoporus tenuis Mulsant & Rey, 1853"
4438583,"Tachyporus hypnorum (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"4438583: Tachyporus hypnorum (Fabricius, 1775)"
4438585,"Tachyporus obtusus (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"4438585: Tachyporus obtusus (Linnaeus, 1767)"
4438587,"Tachyporus pusillus Gravenhorst, 1806",SPECIES,ACCEPTED,Animalia,"4438587: Tachyporus pusillus Gravenhorst, 1806 | 9824716: Tachyporus macropterus Stephens, 1832"
4438588,"Tachyporus solutus Erichson, 1839",SPECIES,ACCEPTED,Animalia,"4438588: Tachyporus solutus Erichson, 1839"
4438600,"Tachyporus chrysomelinus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4438600: Tachyporus chrysomelinus (Linnaeus, 1758)"
4438608,"Tachyporus ruficollis Gravenhorst, 1802",SPECIES,ACCEPTED,Animalia,"4438608: Tachyporus ruficollis Gravenhorst, 1802"
4438609,"Tachyporus abdominalis (Fabricius, 1782)",SPECIES,ACCEPTED,Animalia,"4438609: Tachyporus abdominalis (Fabricius, 1782)"
4438612,"Tachyporus atriceps Stephens, 1832",SPECIES,ACCEPTED,Animalia,"4438612: Tachyporus atriceps Stephens, 1832"
4438615,"Bolitobius cingulatus Mannerheim, 1830",SPECIES,ACCEPTED,Animalia,"9920502: Bryocharis analis (Paykull, 1789)"
4438658,"Scopaeus laevigatus (Gyllenhal, 1827)",SPECIES,ACCEPTED,Animalia,"4438658: Scopaeus laevigatus (Gyllenhal, 1827)"
4438734,"Rugilus angustatus (Geoffroy, 1785)",SPECIES,ACCEPTED,Animalia,"10378027: Stilicus angustatus (Fourcroy, 1785)"
4438742,"Rugilus orbiculatus (Paykull, 1789)",SPECIES,ACCEPTED,Animalia,"8083944: Stilicus orbiculatus (Paykull, 1789)"
4438752,"Rugilus rufipes Germar, 1836",SPECIES,ACCEPTED,Animalia,"8284116: Stilicus rufipes Germar, 1836"
4438754,"Rugilus subtilis (Erichson, 1840)",SPECIES,ACCEPTED,Animalia,4438756: Stilicus subtilis (Erichson)
4438766,"Rugilus erichsonii (Fauvel, 1867)",SPECIES,ACCEPTED,Animalia,"4438767: Stilicus erichsoni (Fauvel, 1867)"
4438768,"Rugilus geniculatus (Erichson, 1839)",SPECIES,ACCEPTED,Animalia,4438769: Stilicus geniculatus (Erichson)
4438776,"Rugilus similis (Erichson, 1839)",SPECIES,ACCEPTED,Animalia,"4438777: Stilicus similis (Erichson, 1839)"
4438787,"Lathrobium elongatum (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"4438787: Lathrobium elongatum (Linnaeus, 1767)"
4438807,"Lathrobium fulvipenne (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"4438783: Lathrobium castaneipenne Kolenati, 1846 | 4438807: Lathrobium fulvipenne (Gravenhorst, 1806)"
4438824,"Lathrobium fovulum Stephens, 1833",SPECIES,ACCEPTED,Animalia,"4438824: Lathrobium fovulum Stephens, 1833"
4438831,"Lathrobium impressum Heer, 1841",SPECIES,ACCEPTED,Animalia,"4438835: Lathrobium filiforme Gravenhorst, 1806"
4438843,"Lathrobium laevipenne Heer, 1839",SPECIES,ACCEPTED,Animalia,"4438843: Lathrobium laevipenne Heer, 1839"
4438852,"Lathrobium brunnipes (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"4438852: Lathrobium brunnipes (Fabricius, 1792)"
4438860,"Lathrobium pallidum Nordmann, 1837",SPECIES,ACCEPTED,Animalia,"4438860: Lathrobium pallidum Nordmann, 1837"
4438866,"Lathrobium geminum Kraatz, 1857",SPECIES,ACCEPTED,Animalia,"4438866: Lathrobium geminum Kraatz, 1857"
4438874,"Lathrobium pallidipenne Hochhuth, 1851",SPECIES,ACCEPTED,Animalia,"4438876: Lathrobium ripicola Czwalina, 1888"
4438884,"Lathrobium longulum Gravenhorst, 1802",SPECIES,ACCEPTED,Animalia,"4438884: Lathrobium longulum Gravenhorst, 1802"
4439101,"Tetartopeus terminatus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"6097652: Lathrobium terminatum Gravenhorst, 1802"
4439169,"Platydomene angusticollis (Lacordaire, 1835)",SPECIES,ACCEPTED,Animalia,"10475421: Lathrobium angusticolle Lacordaire, 1835"
4439222,"Paederidus ruficollis (Fabricius, 1777)",SPECIES,ACCEPTED,Animalia,"5746367: Paederus gemellus Kraatz, 1857 | 5746368: Paederus ruficollis Fabricius, 1777"
4439295,"Ochthephilum fracticorne (Paykull, 1800)",SPECIES,ACCEPTED,Animalia,"6097520: Cryptobium fracticorne (Paykull, 1800)"
4439510,"Leptobium gracile (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"8006089: Dolicaon biguttulus (Lacordaire, 1835)"
4439607,"Sunius melanocephalus (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"10154053: Medon melanocephalus (Fabricius, 1793)"
4439858,"Bledius pallipes (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"4439858: Bledius pallipes (Gravenhorst, 1806)"
4439887,"Bledius longulus Erichson, 1839",SPECIES,ACCEPTED,Animalia,"4439887: Bledius longulus Erichson, 1839"
4439889,"Bledius erraticus Erichson, 1839",SPECIES,ACCEPTED,Animalia,"4439889: Bledius erraticus Erichson, 1839"
4439890,"Bledius atricapillus (Germar, 1825)",SPECIES,ACCEPTED,Animalia,"4439890: Bledius atricapillus (Germar, 1825)"
4439916,"Bledius procerulus Erichson, 1840",SPECIES,ACCEPTED,Animalia,"4439916: Bledius procerulus Erichson, 1840"
4439917,"Bledius crassicollis Lacordaire, 1835",SPECIES,ACCEPTED,Animalia,"4439917: Bledius crassicollis Lacordaire, 1835"
4439967,"Bledius tricornis (Herbst, 1784)",SPECIES,ACCEPTED,Animalia,"4439967: Bledius tricornis (Herbst, 1784)"
4440064,"Carpelimus elongatulus (Erichson, 1839)",SPECIES,ACCEPTED,Animalia,"12156299: Trogophloeus elongatulus Erichson, 1839"
4440147,"Carpelimus exiguus (Erichson, 1839)",SPECIES,ACCEPTED,Animalia,"4440148: Trogophloeus exiguus Erichson, 1839"
4440179,"Carpelimus erichsoni (Sharp, 1871)",SPECIES,ACCEPTED,Animalia,"4440180: Trogophloeus bilineatus Erichson, 1839"
4440186,"Carpelimus impressus (Lacordaire, 1835)",SPECIES,ACCEPTED,Animalia,"4440191: Trogophloeus impressus Lacordaire, 1835"
4440306,"Planeustomus palpalis (Erichson, 1839)",SPECIES,ACCEPTED,Animalia,11328860: Compsochilus palpalis (Erichson)
4440333,"Aploderus caelatus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,11365608: Haploderus caelatus (Gravenhorst)
4440399,"Anotylus hamatus (Fairmaire & Laboulbène, 1856)",SPECIES,ACCEPTED,Animalia,"4440400: Oxytelus hamatus Fairmaire & Laboulbène, 1856"
4440407,"Anotylus inustus (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"4440408: Oxytelus inustus Gravenhorst, 1806"
4440485,"Anotylus complanatus (Erichson, 1839)",SPECIES,ACCEPTED,Animalia,"4440488: Oxytelus complanatus Erichson, 1839"
4440533,"Oxytelus piceus (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"4440533: Oxytelus piceus (Linnaeus, 1767)"
4440557,"Syntomium aeneum (P.W.J.Müller, 1821)",SPECIES,ACCEPTED,Animalia,"4440557: Syntomium aeneum (P.W.J.Müller, 1821)"
4440583,"Habrocerus capillaricornis (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"4440583: Habrocerus capillaricornis (Gravenhorst, 1806)"
4440679,"Euaesthetus laeviusculus (Mannerheim, 1844)",SPECIES,ACCEPTED,Animalia,"4440679: Euaesthetus laeviusculus (Mannerheim, 1844)"
4440680,"Euaesthetus bipunctatus (Ljungh, 1804)",SPECIES,ACCEPTED,Animalia,"4440680: Euaesthetus bipunctatus (Ljungh, 1804)"
4440683,"Euaesthetus ruficapillus (Lacordaire, 1835)",SPECIES,ACCEPTED,Animalia,"4440683: Euaesthetus ruficapillus (Lacordaire, 1835)"
4440687,"Trichophya pilicornis (Gyllenhal, 1810)",SPECIES,ACCEPTED,Animalia,"4440687: Trichophya pilicornis (Gyllenhal, 1810)"
4440697,"Scaphisoma subalpinum Reitter, 1881",SPECIES,ACCEPTED,Animalia,"10434433: Scaphosoma subalpinum Reitter, 1880"
4440698,"Scaphisoma assimile Erichson, 1845",SPECIES,ACCEPTED,Animalia,"10039084: Scaphosoma assimile Erichson, 1845"
4440707,"Scaphisoma agaricinum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"10645474: Scaphosoma agaricinum (Linnaeus, 1758)"
4440709,"Scaphisoma boleti (Panzer, 1793)",SPECIES,ACCEPTED,Animalia,"10248971: Scaphosoma boleti (Panzer, 1793)"
4440809,"Pselaphus heisei Herbst, 1791",SPECIES,ACCEPTED,Animalia,"4440809: Pselaphus heisei Herbst, 1791"
4440849,"Pselaphaulax dresdensis (Herbst, 1791)",SPECIES,ACCEPTED,Animalia,"4440850: Pselaphus dresdensis Herbst, 1791"
4441336,"Bibloplectus ambiguus (Reichenbach, 1816)",SPECIES,ACCEPTED,Animalia,11280109: Euplectus ambiguus (Reichenbach)
4441427,"Bibloporus bicolor (Denny, 1825)",SPECIES,ACCEPTED,Animalia,"4441427: Bibloporus bicolor (Denny, 1825)"
4441456,"Batrisodes venustus (Reichenbach, 1816)",SPECIES,ACCEPTED,Animalia,11222579: Batrisus venustus (Reichenbach)
4441465,"Fagniezia impressa (Panzer, 1803)",SPECIES,ACCEPTED,Animalia,11235523: Bryaxis impressa (Panzer)
4441485,"Brachygluta haematica (Reichenbach, 1816)",SPECIES,ACCEPTED,Animalia,11317272: Bryaxis haematica (Reichenbach)
4441495,"Brachygluta fossulata (Reichenbach, 1816)",SPECIES,ACCEPTED,Animalia,11236227: Bryaxis fossulata (Reichenbach)
4441589,"Rybaxis longicornis (Leach, 1817)",SPECIES,ACCEPTED,Animalia,11233756: Rybaxis sanguinea
4441602,"Tyrus mucronatus (Panzer, 1803)",SPECIES,ACCEPTED,Animalia,"4441602: Tyrus mucronatus (Panzer, 1803)"
4442225,"Tychus niger (Paykull, 1800)",SPECIES,ACCEPTED,Animalia,"4442225: Tychus niger (Paykull, 1800)"
4442324,"Phloeocharis subtilissima Mannerheim, 1830",SPECIES,ACCEPTED,Animalia,"4442324: Phloeocharis subtilissima Mannerheim, 1830"
4442338,"Arrhenopeplus tesserula (Curtis, 1828)",SPECIES,ACCEPTED,Animalia,"4442339: Micropeplus tesserula Curtis, 1828"
4442344,"Micropeplus porcatus (Paykull, 1789)",SPECIES,ACCEPTED,Animalia,"4442344: Micropeplus porcatus (Paykull, 1789)"
4442892,"Holobus apicatus (Erichson, 1837)",SPECIES,ACCEPTED,Animalia,"4442893: Oligota apicata Erichson, 1837"
4442926,"Leptusa carpathica J.Weise, 1877",SPECIES,ACCEPTED,Animalia,"4442926: Leptusa carpathica J.Weise, 1877"
4442987,"Leptusa ruficollis (Erichson, 1839)",SPECIES,ACCEPTED,Animalia,"4442987: Leptusa ruficollis (Erichson, 1839)"
4443080,"Leptusa flavicornis Brancsik, 1874",SPECIES,ACCEPTED,Animalia,"4443080: Leptusa flavicornis Brancsik, 1874"
4443081,"Leptusa sudetica Lokay, 1900",SPECIES,ACCEPTED,Animalia,"4443081: Leptusa sudetica Lokay, 1900"
4443157,"Leptusa piceata (Mulsant & Rey, 1853)",SPECIES,ACCEPTED,Animalia,"4443157: Leptusa piceata (Mulsant & Rey, 1853)"
4443461,"Oligota inflata (Mannerheim, 1830)",SPECIES,ACCEPTED,Animalia,"4443461: Oligota inflata (Mannerheim, 1830)"
4443471,"Amarochara umbrosa (Erichson, 1837)",SPECIES,ACCEPTED,Animalia,8940719: Calodera umbrosa Erichson
4444023,"Lesteva punctata (Erichson, 1839)",SPECIES,ACCEPTED,Animalia,"4444023: Lesteva punctata (Erichson, 1839)"
4444060,"Lesteva longoelytrata Goeze, 1777",SPECIES,ACCEPTED,Animalia,"8402142: Lesteva longelytrata (Goeze, 1777)"
4444087,"Lesteva pubescens Mannerheim, 1830",SPECIES,ACCEPTED,Animalia,"4444087: Lesteva pubescens Mannerheim, 1830"
4444157,"Geodromicus plagiatus (Fabricius, 1798)",SPECIES,ACCEPTED,Animalia,"4444157: Geodromicus plagiatus (Fabricius, 1798)"
4444172,"Olophrum assimile (Paykull, 1800)",SPECIES,ACCEPTED,Animalia,"4444172: Olophrum assimile (Paykull, 1800)"
4444201,"Olophrum piceum (Gyllenhal, 1810)",SPECIES,ACCEPTED,Animalia,"4444201: Olophrum piceum (Gyllenhal, 1810)"
4444258,"Anthobium melanocephalum (Illiger, 1794)",SPECIES,ACCEPTED,Animalia,"7968026: Lathrimaeum melanocephalum (Illiger, 1794)"
4444263,"Anthobium atrocephalum (Gyllenhal, 1827)",SPECIES,ACCEPTED,Animalia,"10573841: Lathrimaeum atrocephalum (Gyllenhal, 1827)"
4444275,"Arpedium quadrum (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"4444275: Arpedium quadrum (Gravenhorst, 1806)"
4444428,"Niphetodes redtenbacheri L.Miller, 1868",SPECIES,ACCEPTED,Animalia,"4444428: Niphetodes redtenbacheri L.Miller, 1868"
4444546,"Omalium rivulare (Paykull, 1789)",SPECIES,ACCEPTED,Animalia,"4444546: Omalium rivulare (Paykull, 1789)"
4444560,"Omalium caesum Gravenhorst, 1806",SPECIES,ACCEPTED,Animalia,"4444560: Omalium caesum Gravenhorst, 1806"
4444592,"Omalium excavatum Stephens, 1834",SPECIES,ACCEPTED,Animalia,"4444592: Omalium excavatum Stephens, 1834"
4444626,"Xylostiba monilicornis (Gyllenhal, 1810)",SPECIES,ACCEPTED,Animalia,"9200730: Omalium monilicorne Gyllenhal, 1810"
4444724,"Xylodromus testaceus (Erichson, 1840)",SPECIES,ACCEPTED,Animalia,"4444724: Xylodromus testaceus (Erichson, 1840)"
4444739,"Xylodromus concinnus (Marsham, 1802)",SPECIES,ACCEPTED,Animalia,"4444739: Xylodromus concinnus (Marsham, 1802)"
4444753,"Acrulia inflata (Gyllenhal, 1813)",SPECIES,ACCEPTED,Animalia,"4444753: Acrulia inflata (Gyllenhal, 1813)"
4444780,"Eusphalerum primulae (Stephens, 1834)",SPECIES,ACCEPTED,Animalia,"11269066: Anthobium primulae (Stephens, 1834)"
4444865,"Eusphalerum sorbi (Gyllenhal, 1810)",SPECIES,ACCEPTED,Animalia,"9912086: Anthobium sorbi (Gyllenhal, 1810)"
4444896,"Eusphalerum anale (Erichson, 1840)",SPECIES,ACCEPTED,Animalia,"4444899: Anthobium anale Erichson, 1840"
4444924,"Eusphalerum minutum (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"10283082: Anthobium minutum (Fabricius, 1792)"
4444940,"Eusphalerum limbatum (Erichson, 1840)",SPECIES,ACCEPTED,Animalia,"4444942: Anthobium limbatum Erichson, 1840"
4445017,"Eusphalerum marshami (Fauvel, 1869)",SPECIES,ACCEPTED,Animalia,"4445018: Anthobium marshami Fauvel, 1869"
4445037,"Sciodrepoides fumatus (Spence, 1813)",SPECIES,ACCEPTED,Animalia,"4445037: Sciodrepoides fumatus (Spence, 1813) | 11288044: Sciodrepa fumata (Spence)"
4445042,"Sciodrepoides watsoni (Spence, 1813)",SPECIES,ACCEPTED,Animalia,"4445042: Sciodrepoides watsoni (Spence, 1813) | 11331563: Sciodrepa watsoni (Spence)"
4445058,"Fissocatops westi (R.Krogerus, 1931)",SPECIES,ACCEPTED,Animalia,"4445058: Fissocatops westi (R.Krogerus, 1931)"
4445063,"Catops morio (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"4445063: Catops morio (Fabricius, 1787)"
4445074,"Catops coracinus Kellner, 1846",SPECIES,ACCEPTED,Animalia,"4445074: Catops coracinus Kellner, 1846"
4445084,"Catops fuliginosus Erichson, 1837",SPECIES,ACCEPTED,Animalia,"4445084: Catops fuliginosus Erichson, 1837"
4445094,"Catops fuscus (Panzer, 1794)",SPECIES,ACCEPTED,Animalia,"4445094: Catops fuscus (Panzer, 1794)"
4445106,"Catops longulus Kellner, 1846",SPECIES,ACCEPTED,Animalia,"4445106: Catops longulus Kellner, 1846"
4445117,"Catops nigricans (Spence, 1813)",SPECIES,ACCEPTED,Animalia,"4445117: Catops nigricans (Spence, 1813)"
4445124,"Catops chrysomeloides (Panzer, 1798)",SPECIES,ACCEPTED,Animalia,"4445124: Catops chrysomeloides (Panzer, 1798)"
4445145,"Catops neglectus Kraatz, 1852",SPECIES,ACCEPTED,Animalia,"4445145: Catops neglectus Kraatz, 1852"
4445147,"Catops nigriclavis Gerhardt, 1900",SPECIES,ACCEPTED,Animalia,"4445147: Catops nigriclavis Gerhardt, 1900"
4445150,"Catops picipes (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"4445150: Catops picipes (Fabricius, 1787)"
4445162,"Catops tristis (Panzer, 1793)",SPECIES,ACCEPTED,Animalia,"4445162: Catops tristis (Panzer, 1793)"
4445171,"Catops grandicollis Erichson, 1837",SPECIES,ACCEPTED,Animalia,"4445171: Catops grandicollis Erichson, 1837"
4445176,"Apocatops nigrita (Erichson, 1837)",SPECIES,ACCEPTED,Animalia,"4445176: Apocatops nigrita (Erichson, 1837) | 4445177: Catops affinis Stephens, 1830"
4445262,"Choleva oblonga Latreille, 1806",SPECIES,ACCEPTED,Animalia,"4445262: Choleva oblonga Latreille, 1806"
4445272,"Choleva jeanneli Britten, 1922",SPECIES,ACCEPTED,Animalia,"4445272: Choleva jeanneli Britten, 1922"
4445304,"Nargus velox (Spence, 1813)",SPECIES,ACCEPTED,Animalia,"4445304: Nargus velox (Spence, 1813)"
4445318,"Nargus badius (Sturm, 1839)",SPECIES,ACCEPTED,Animalia,"4445318: Nargus badius (Sturm, 1839)"
4445347,"Nargus anisotomoides (Spence, 1813)",SPECIES,ACCEPTED,Animalia,"4445347: Nargus anisotomoides (Spence, 1813)"
